177.248.177.32 - - "2014-10-11 00:03:59" http://enginy.uib.es/index.php/enginy/article/download/80/59 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
66.249.67.25 bot - "2014-10-11 00:10:49" http://edicions.uib.cat/ojs/index.php/crtc/article/view/202 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 00:11:31" http://edicions.uib.cat/ojs/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
190.234.105.113 - - "2014-10-11 00:22:01" http://enginy.uib.es/index.php/enginy/article/download/71/50 200 "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
148.251.124.174 bot - "2014-10-11 00:35:05" http://enginy.uib.es/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
66.249.67.17 bot - "2014-10-11 00:41:11" http://edicions.uib.cat/ojs/index.php/crtc/article/download/209/173 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
93.186.202.241 - - "2014-10-11 00:42:17" http://enginy.uib.es/index.php/enginy/article/download/25/9 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3"
93.186.202.239 - - "2014-10-11 00:42:20" http://enginy.uib.es/index.php/enginy/article/view/25 200 "Mozilla/5.0 (Windows NT 6.1; U;WOW64; de;rv:11.0) Gecko Firefox/11.0"
144.76.155.8 - - "2014-10-11 00:42:33" http://enginy.uib.es/index.php/enginy/article/download/25/9 200 "Mozilla/5.0 (Windows NT 5.1; rv:12.0) Gecko/20120403211507 Firefox/12.0"
66.249.67.17 bot - "2014-10-11 00:43:00" http://edicions.uib.cat/ojs/index.php/crtc/article/view/178 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 00:49:37" http://edicions.uib.cat/ojs/index.php/crtc/article/view/205 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 01:00:19" http://edicions.uib.cat/ojs/index.php/enginy/article/download/96/112 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 01:04:16" http://edicions.uib.cat/ojs/index.php/crtc/article/download/202/165 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 01:04:58" http://edicions.uib.cat/ojs/index.php/crtc/article/download/217/181 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 01:09:08" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
144.76.155.8 - - "2014-10-11 01:09:10" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.2; Win64; x64;) Gecko/20100101 Firefox/20.0"
88.198.56.239 - - "2014-10-11 01:09:23" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (X11; Ubuntu; Linux armv7l; rv:17.0) Gecko/20100101 Firefox/17.0"
93.186.202.239 - - "2014-10-11 01:09:38" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
66.249.67.9 bot - "2014-10-11 01:18:30" http://edicions.uib.cat/ojs/index.php/crtc/article/view/197 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
31.4.88.223 - - "2014-10-11 01:24:53" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:26.0) Gecko/20100101 Firefox/26.0"
202.46.52.85 - - "2014-10-11 01:29:02" http://enginy.uib.es/index.php/enginy/article/download/47/29 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.1.2) Firefox/3.5.2"
66.249.67.9 bot - "2014-10-11 01:31:24" http://edicions.uib.cat/ojs/index.php/crtc/article/download/213/177 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
144.76.163.48 - - "2014-10-11 01:32:16" http://enginy.uib.es/index.php/enginy/article/download/72/51 200 "Mozilla/5.0 (Windows; U; Windows NT 6.1; WOW64; en-US; rv:2.0.4) Gecko/20120718 AskTbAVR-IDW/3.12.5.17700 Firefox/14.0.1"
144.76.155.8 - - "2014-10-11 01:32:18" http://enginy.uib.es/index.php/enginy/issue/view/8 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0"
66.249.67.17 bot - "2014-10-11 01:40:20" http://edicions.uib.cat/ojs/index.php/crtc/article/view/220 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 01:52:39" http://edicions.uib.cat/ojs/index.php/crtc/issue/view/45 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 01:52:46" http://edicions.uib.cat/ojs/index.php/crtc/article/view/246 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 01:54:21" http://edicions.uib.cat/ojs/index.php/crtc/article/view/248 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 01:54:55" http://edicions.uib.cat/ojs/index.php/crtc/article/view/177 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 01:55:04" http://edicions.uib.cat/ojs/index.php/crtc/article/view/256 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 01:55:14" http://edicions.uib.cat/ojs/index.php/crtc/article/view/257 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 01:55:22" http://edicions.uib.cat/ojs/index.php/crtc/article/view/233 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 01:55:48" http://edicions.uib.cat/ojs/index.php/crtc/article/view/245 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 01:56:02" http://edicions.uib.cat/ojs/index.php/crtc/article/view/249 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
10.100.6.53 - - "2014-10-11 01:57:13" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
66.249.67.9 bot - "2014-10-11 01:57:19" http://edicions.uib.cat/ojs/index.php/crtc/article/view/234 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 01:57:43" http://edicions.uib.cat/ojs/index.php/crtc/article/view/231 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.46.52.121 - - "2014-10-11 01:59:09" http://edicions.uib.cat/ojs/index.php/enginy/article/download/75/54 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.1.2) Firefox/3.5.2"
202.46.62.59 - - "2014-10-11 01:59:09" http://enginy.uib.es/index.php/enginy/article/download/50/32 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.1.2) Firefox/3.5.2"
66.249.67.25 bot - "2014-10-11 02:02:22" http://edicions.uib.cat/ojs/index.php/enginy/article/download/98/116 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:03:50" http://edicions.uib.cat/ojs/index.php/crtc/article/view/217 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 02:04:51" http://edicions.uib.cat/ojs/index.php/crtc/article/view/191 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:05:22" http://edicions.uib.cat/ojs/index.php/crtc/article/view/232 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:05:32" http://edicions.uib.cat/ojs/index.php/crtc/article/view/243 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:05:42" http://edicions.uib.cat/ojs/index.php/crtc/article/view/214 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 02:05:48" http://edicions.uib.cat/ojs/index.php/crtc/article/view/230 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:05:57" http://edicions.uib.cat/ojs/index.php/crtc/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 02:07:33" http://edicions.uib.cat/ojs/index.php/crtc/article/view/229 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
10.100.6.53 - - "2014-10-11 02:07:36" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
66.249.67.17 bot - "2014-10-11 02:07:48" http://edicions.uib.cat/ojs/index.php/crtc/article/view/241 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 02:08:18" http://edicions.uib.cat/ojs/index.php/crtc/article/view/239 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
10.100.6.133 - - "2014-10-11 02:10:27" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
66.249.67.9 bot - "2014-10-11 02:10:33" http://edicions.uib.cat/ojs/index.php/crtc/article/view/250 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 02:10:48" http://edicions.uib.cat/ojs/index.php/crtc/article/view/247 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 02:10:58" http://edicions.uib.cat/ojs/index.php/crtc/article/view/216 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 02:12:14" http://edicions.uib.cat/ojs/index.php/crtc/article/view/237 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 02:12:47" http://edicions.uib.cat/ojs/index.php/crtc/article/view/228 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 02:14:25" http://edicions.uib.cat/ojs/index.php/crtc/article/view/236 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 02:16:25" http://edicions.uib.cat/ojs/index.php/crtc/article/view/226 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:16:47" http://edicions.uib.cat/ojs/index.php/crtc/article/view/238 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 02:18:50" http://edicions.uib.cat/ojs/index.php/crtc/article/view/244 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
10.100.6.53 - - "2014-10-11 02:19:26" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
66.249.67.25 bot - "2014-10-11 02:20:07" http://edicions.uib.cat/ojs/index.php/crtc/article/view/192 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 02:20:28" http://edicions.uib.cat/ojs/index.php/crtc/article/view/254 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 02:20:50" http://edicions.uib.cat/ojs/index.php/crtc/article/view/251 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 02:21:35" http://edicions.uib.cat/ojs/index.php/crtc/article/view/186 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:23:25" http://edicions.uib.cat/ojs/index.php/crtc/article/view/212 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:23:44" http://edicions.uib.cat/ojs/index.php/crtc/article/view/242 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.9 bot - "2014-10-11 02:24:02" http://edicions.uib.cat/ojs/index.php/crtc/article/view/240 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:25:50" http://edicions.uib.cat/ojs/index.php/crtc/article/view/227 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.25 bot - "2014-10-11 02:26:40" http://edicions.uib.cat/ojs/index.php/crtc/article/view/253 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 02:26:57" http://edicions.uib.cat/ojs/index.php/crtc/article/view/235 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.46.62.122 - - "2014-10-11 02:29:46" http://edicions.uib.cat/ojs/index.php/enginy/article/download/75/54 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.1.2) Firefox/3.5.2"
202.46.58.173 - - "2014-10-11 02:29:44" http://enginy.uib.es/index.php/enginy/article/download/72/51 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.1.2) Firefox/3.5.2"
66.249.79.56 bot - "2014-10-11 02:40:45" http://enginy.uib.es/index.php/enginy/article/view/80 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.56 bot - "2014-10-11 02:41:51" http://enginy.uib.es/index.php/enginy/article/view/41 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 02:42:55" http://enginy.uib.es/index.php/enginy/article/view/31 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.64 bot - "2014-10-11 02:43:59" http://enginy.uib.es/index.php/enginy/article/view/13 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.56 bot - "2014-10-11 02:45:11" http://enginy.uib.es/index.php/enginy/article/view/24 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.46.48.155 - - "2014-10-11 03:01:00" http://enginy.uib.es/index.php/enginy/article/download/80/59 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.1.2) Firefox/3.5.2"
68.180.228.163 bot - "2014-10-11 03:11:44" http://edicions.uib.cat/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
66.249.67.25 bot - "2014-10-11 03:17:49" http://edicions.uib.cat/ojs/index.php/enginy/article/download/101/117 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 03:23:22" http://edicions.uib.cat/ojs/index.php/crtc/article/view/252 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
144.76.163.48 - - "2014-10-11 03:28:43" http://enginy.uib.es/index.php/enginy/article/download/56/38 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
66.249.67.17 bot - "2014-10-11 03:28:57" http://edicions.uib.cat/ojs/index.php/crtc/article/view/218 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
202.46.56.175 - - "2014-10-11 03:31:35" http://enginy.uib.es/index.php/enginy/article/view/21 200 "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9.1.2) Firefox/3.5.2"
66.249.67.9 bot - "2014-10-11 03:40:14" http://edicions.uib.cat/ojs/index.php/crtc/article/view/197 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 03:41:52" http://enginy.uib.es/index.php/enginy/article/view/55 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
190.62.110.250 - - "2014-10-11 03:50:13" http://enginy.uib.es/index.php/enginy/article/download/76/55 200 "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
66.249.67.25 bot - "2014-10-11 03:55:38" http://edicions.uib.cat/ojs/index.php/crtc/article/view/182 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
144.76.155.8 - - "2014-10-11 04:02:44" http://enginy.uib.es/index.php/enginy/article/view/5 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20130401 Firefox/21.0"
66.249.79.64 bot - "2014-10-11 04:10:06" http://enginy.uib.es/index.php/enginy/article/view/71 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 04:11:05" http://enginy.uib.es/index.php/enginy/article/view/26 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.67.17 bot - "2014-10-11 04:11:40" http://edicions.uib.cat/ojs/index.php/crtc/article/view/208 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 04:12:11" http://enginy.uib.es/index.php/enginy/article/view/62 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.64 bot - "2014-10-11 04:13:12" http://enginy.uib.es/index.php/enginy/article/view/72 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.56 bot - "2014-10-11 04:15:04" http://enginy.uib.es/index.php/crtc/issue/view/45 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.64 bot - "2014-10-11 04:15:05" http://enginy.uib.es/index.php/crtc/article/view/232 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.64 bot - "2014-10-11 04:15:06" http://enginy.uib.es/index.php/crtc/article/view/255 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.64 bot - "2014-10-11 04:15:09" http://enginy.uib.es/index.php/crtc/article/view/270 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 04:16:00" http://enginy.uib.es/index.php/crtc/issue/view/46 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 04:16:03" http://enginy.uib.es/index.php/crtc/article/view/238 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.56 bot - "2014-10-11 04:16:05" http://enginy.uib.es/index.php/crtc/article/view/229 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 04:16:07" http://enginy.uib.es/index.php/crtc/article/view/272 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 04:16:09" http://enginy.uib.es/index.php/crtc/article/view/245 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.64 bot - "2014-10-11 04:16:12" http://enginy.uib.es/index.php/crtc/article/view/286 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 04:16:14" http://enginy.uib.es/index.php/crtc/article/view/277 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.48 bot - "2014-10-11 04:16:17" http://enginy.uib.es/index.php/crtc/article/view/228 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.56 bot - "2014-10-11 04:16:19" http://enginy.uib.es/index.php/crtc/article/view/274 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.64 bot - "2014-10-11 04:16:21" http://enginy.uib.es/index.php/crtc/article/view/249 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
