200.121.220.242 - - "2016-08-24 00:15:40" http://edicions.uib.cat/ojs/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.2; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0"
66.249.64.113 bot - "2016-08-24 00:18:27" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/133/107 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.92 bot - "2016-08-24 00:20:26" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.64.121 bot - "2016-08-24 00:30:05" http://edicions.uib.cat/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.117 bot - "2016-08-24 00:30:07" http://edicions.uib.cat/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.77 bot - "2016-08-24 00:31:43" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
85.144.181.178 - - "2016-08-24 01:12:00" http://edicions.uib.cat/ojs/index.php/insularisgeographia/index 200 "Java/1.8.0_25"
85.144.181.178 - - "2016-08-24 01:12:01" http://edicions.uib.cat/ojs/index.php/insularisgeographia/index 200 "Java/1.8.0_25"
176.83.68.161 - - "2016-08-24 01:19:31" http://enginy.uib.es/index.php/Materialidades/article/view/337 200 "Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-G531F Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36"
176.83.68.161 - - "2016-08-24 01:20:28" http://enginy.uib.es/index.php/Materialidades/article/download/337/349 200 "Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-G531F Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36"
176.83.68.161 - - "2016-08-24 01:25:24" http://enginy.uib.es/index.php/Materialidades/article/view/337 200 "Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-G531F Build/LMY48B) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.3 Chrome/38.0.2125.102 Mobile Safari/537.36"
