186.113.211.23 - - "2014-08-04 00:02:20" http://enginy.uib.es/index.php/enginy/article/download/78/57 200 "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
186.105.88.229 - - "2014-08-04 05:27:19" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36"
66.249.79.217 bot - "2014-08-04 05:28:13" http://enginy.uib.es/index.php/enginy/article/download/80/59 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
192.99.19.154 - - "2014-08-04 05:32:39" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.99.19.154 - - "2014-08-04 05:32:42" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.99.19.154 - - "2014-08-04 05:32:45" http://enginy.uib.es/index.php/enginy/issue/view/11 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.99.19.154 - - "2014-08-04 05:32:45" http://enginy.uib.es/index.php/enginy/issue/view/5 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.99.19.154 - - "2014-08-04 05:32:46" http://enginy.uib.es/index.php/enginy/issue/view/6 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.99.19.154 - - "2014-08-04 05:32:46" http://enginy.uib.es/index.php/enginy/issue/view/7 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
192.99.19.154 - - "2014-08-04 05:32:46" http://enginy.uib.es/index.php/enginy/issue/view/8 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
66.249.65.28 bot - "2014-08-04 05:34:05" http://edicions.uib.es/ojs/index.php/Materialidades/article/download/134/108 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
181.1.76.74 - - "2014-08-04 06:03:24" http://enginy.uib.es/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
181.1.76.74 - - "2014-08-04 06:04:00" http://enginy.uib.es/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
66.249.79.191 bot - "2014-08-04 06:24:04" http://enginy.uib.es/index.php/enginy/article/download/76/55 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.156 bot - "2014-08-04 06:27:47" http://edicions.uib.es/ojs/index.php/enginy/article/download/83/62 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.217 bot - "2014-08-04 07:00:29" http://enginy.uib.es/index.php/enginy/article/view/148 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
144.76.185.173 - - "2014-08-04 07:05:48" http://enginy.uib.es/index.php/enginy/article/download/64/47 200 "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.93 Safari/537.36"
66.249.79.217 bot - "2014-08-04 07:24:20" http://enginy.uib.es/index.php/enginy/article/download/71/50 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.204 bot - "2014-08-04 07:29:35" http://enginy.uib.es/index.php/enginy/article/view/55 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.156 bot - "2014-08-04 07:38:47" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.20 bot - "2014-08-04 07:38:48" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
192.227.240.34 - - "2014-08-04 07:41:39" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36"
66.249.79.191 bot - "2014-08-04 07:47:49" http://enginy.uib.es/index.php/enginy/article/download/52/34 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
193.201.224.18 - - "2014-08-04 08:00:18" http://enginy.uib.es/index.php/enginy/article/download/22/6 200 "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"
193.201.224.18 - - "2014-08-04 08:00:20" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"
193.201.224.18 - - "2014-08-04 08:00:48" http://enginy.uib.es/index.php/enginy/article/download/22/6 200 "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.76 Safari/537.36"
66.249.79.204 bot - "2014-08-04 08:21:32" http://enginy.uib.es/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.217 bot - "2014-08-04 09:19:41" http://enginy.uib.es/index.php/enginy/article/download/41/24 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.96 bot - "2014-08-04 11:02:34" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
178.124.104.87 - - "2014-08-04 11:04:45" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:26.0) Gecko/20100101 Firefox/26.0"
158.42.174.231 - - "2014-08-04 11:06:17" http://enginy.uib.es/index.php/enginy/article/download/49/31 200 "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0"
66.249.79.217 bot - "2014-08-04 11:16:16" http://enginy.uib.es/index.php/enginy/article/download/89/82 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.204 bot - "2014-08-04 12:16:17" http://enginy.uib.es/index.php/enginy/issue/view/7 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.153 bot - "2014-08-04 13:42:17" http://enginy.uib.es/index.php/Materialidades/issue/view/40 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.153 bot - "2014-08-04 13:42:18" http://enginy.uib.es/index.php/enginy/article/download/34/18 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.79.217 bot - "2014-08-04 14:14:16" http://enginy.uib.es/index.php/enginy/article/view/75 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.204 bot - "2014-08-04 14:15:25" http://enginy.uib.es/index.php/enginy/article/view/75 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.156 bot - "2014-08-04 14:19:11" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.28 bot - "2014-08-04 14:19:12" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
190.128.29.98 - - "2014-08-04 14:40:22" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
190.236.21.89 - - "2014-08-04 14:40:28" http://enginy.uib.es/index.php/enginy/article/download/47/29 200 "Mozilla/5.0 (Linux; U; Android 2.3;es-es; ZTE KIS Flex Build/FRF91) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1"
81.21.81.240 - - "2014-08-04 14:47:41" http://enginy.uib.es/index.php/enginy/index 200 "Java/1.6.0_04"
81.21.81.240 - - "2014-08-04 14:47:43" http://enginy.uib.es/index.php/enginy/index 200 "Java/1.6.0_04"
81.21.81.240 - - "2014-08-04 14:47:45" http://enginy.uib.es/index.php/Materialidades/index 200 "Java/1.6.0_04"
81.21.81.240 - - "2014-08-04 14:47:46" http://enginy.uib.es/index.php/insularisgeographia/index 200 "Java/1.6.0_04"
81.21.81.240 - - "2014-08-04 14:47:47" http://enginy.uib.es/index.php/taula/index 200 "Java/1.6.0_04"
81.21.81.240 - - "2014-08-04 14:47:52" http://enginy.uib.es/index.php/enginy/index 200 "Java/1.6.0_04"
81.21.81.240 - - "2014-08-04 14:48:04" http://enginy.uib.es/index.php/Materialidades/index 200 "Java/1.6.0_04"
81.21.81.240 - - "2014-08-04 14:48:09" http://enginy.uib.es/index.php/insularisgeographia/index 200 "Java/1.6.0_04"
81.21.81.240 - - "2014-08-04 14:48:14" http://enginy.uib.es/index.php/taula/index 200 "Java/1.6.0_04"
178.32.56.65 - - "2014-08-04 15:02:15" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Opera/9.80 (Windows NT 6.1; WOW64) Presto/2.12.388 Version/12.16"
189.12.212.33 bot - "2014-08-04 15:03:13" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.81 bot - "2014-08-04 15:05:20" http://edicions.uib.cat/ojs/index.php/enginy/issue/view/5 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
178.32.56.65 - - "2014-08-04 15:26:01" http://enginy.uib.es/index.php/Materialidades/index 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.63 Safari/537.36 OPR/18.0.1284.68"
5.9.24.145 - - "2014-08-04 16:13:31" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)"
5.9.24.145 - - "2014-08-04 16:13:33" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)"
5.9.24.145 - - "2014-08-04 16:13:33" http://enginy.uib.es/index.php/enginy/issue/view/11 200 "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)"
5.9.24.145 - - "2014-08-04 16:13:34" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)"
5.9.24.145 - - "2014-08-04 16:13:35" http://enginy.uib.es/index.php/enginy/issue/view/11 200 "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)"
157.55.39.253 bot - "2014-08-04 16:47:22" http://enginy.uib.es/index.php/enginy/article/download/12/90 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
172.26.131.243 - - "2014-08-04 16:58:27" http://enginy.uib.es/index.php/enginy/article/download/54/36 200 "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:30.0) Gecko/20100101 Firefox/30.0"
157.55.39.6 bot - "2014-08-04 17:38:17" http://enginy.uib.es/index.php/enginy/article/view/12 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.79.191 bot - "2014-08-04 17:46:14" http://enginy.uib.es/index.php/enginy/article/view/4 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.204 bot - "2014-08-04 17:50:14" http://enginy.uib.es/index.php/enginy/article/download/16/1 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.217 bot - "2014-08-04 18:05:45" http://enginy.uib.es/index.php/enginy/article/view/30 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.20 bot - "2014-08-04 18:06:14" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.28 bot - "2014-08-04 18:06:15" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "SAMSUNG-SGH-E250/1.0 Profile/MIDP-2.0 Configuration/CLDC-1.1 UP.Browser/6.2.3.3.c.1.101 (GUI) MMP/2.0 (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)"
66.249.79.204 bot - "2014-08-04 18:10:27" http://enginy.uib.es/index.php/enginy/article/view/30 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.191 bot - "2014-08-04 18:50:16" http://enginy.uib.es/index.php/enginy/article/view/59 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.204 bot - "2014-08-04 18:56:12" http://enginy.uib.es/index.php/enginy/article/view/59 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
95.121.236.220 - - "2014-08-04 19:00:39" http://enginy.uib.es/index.php/enginy/article/download/54/36 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
66.249.65.156 bot - "2014-08-04 19:35:28" http://edicions.uib.es/ojs/index.php/enginy/article/download/148/124 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
190.131.65.195 - - "2014-08-04 19:37:36" http://enginy.uib.es/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
190.131.65.195 - - "2014-08-04 19:38:15" http://enginy.uib.es/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
157.55.39.6 bot - "2014-08-04 19:38:02" http://enginy.uib.es/index.php/enginy/article/download/54/36 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.96 bot - "2014-08-04 19:40:13" http://edicions.uib.es/ojs/index.php/Materialidades/article/view/134 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.65.20 bot - "2014-08-04 19:41:54" http://edicions.uib.es/ojs/index.php/enginy/article/download/21/5 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
157.55.39.96 bot - "2014-08-04 19:43:42" http://enginy.uib.es/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
207.46.13.38 bot - "2014-08-04 19:44:04" http://enginy.uib.es/index.php/Curs_OJS/issue/view/25 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.95 bot - "2014-08-04 19:45:00" http://edicions.uib.es/ojs/index.php/Materialidades/article/view/134 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.65.28 bot - "2014-08-04 19:47:36" http://edicions.uib.es/ojs/index.php/enginy/article/download/41/24 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.20 bot - "2014-08-04 19:48:19" http://edicions.uib.es/ojs/index.php/enginy/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.28 bot - "2014-08-04 19:50:45" http://edicions.uib.es/ojs/index.php/enginy/article/download/66/49 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.28 bot - "2014-08-04 19:52:10" http://edicions.uib.es/ojs/index.php/Curs_OJS/issue/view/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.20 bot - "2014-08-04 19:53:11" http://edicions.uib.es/ojs/index.php/enginy/article/download/31/15 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
148.251.75.46 - - "2014-08-04 19:54:57" http://enginy.uib.es/index.php/enginy/article/view/5 200 "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20100101 Firefox/21.0"
66.249.65.20 bot - "2014-08-04 20:02:06" http://edicions.uib.es/ojs/index.php/Curs_OJS/issue/view/18 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.9 bot - "2014-08-04 20:02:54" http://edicions.uib.cat/ojs/index.php/enginy/issue/view/6 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.81 bot - "2014-08-04 20:03:43" http://edicions.uib.cat/ojs/index.php/enginy/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
157.55.39.6 bot - "2014-08-04 20:04:15" http://enginy.uib.es/index.php/Curs_OJS/issue/view/24 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.6 bot - "2014-08-04 20:04:16" http://enginy.uib.es/index.php/Curs_OJS/issue/view/18 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
157.55.39.6 bot - "2014-08-04 20:04:16" http://enginy.uib.es/index.php/Curs_OJS/index 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.65.20 bot - "2014-08-04 20:04:16" http://edicions.uib.es/ojs/index.php/enginy/article/download/23/7 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.233 bot - "2014-08-04 20:05:14" http://enginy.uib.es/index.php/enginy/article/download/151/127 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.81 bot - "2014-08-04 20:06:28" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/134/108 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.28 bot - "2014-08-04 20:11:24" http://edicions.uib.es/ojs/index.php/Materialidades/issue/view/40 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.9 bot - "2014-08-04 20:13:19" http://edicions.uib.cat/ojs/index.php/Materialidades/article/view/131 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.89 bot - "2014-08-04 20:13:59" http://edicions.uib.cat/ojs/index.php/enginy/article/view/65 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.28 bot - "2014-08-04 20:29:38" http://edicions.uib.es/ojs/index.php/enginy/article/download/20/4 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.81 bot - "2014-08-04 20:34:13" http://edicions.uib.cat/ojs/index.php/enginy/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.9 bot - "2014-08-04 20:37:28" http://edicions.uib.cat/ojs/index.php/enginy/article/view/56 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.89 bot - "2014-08-04 20:39:25" http://edicions.uib.cat/ojs/index.php/Materialidades/issue/view/40 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.81 bot - "2014-08-04 20:43:12" http://edicions.uib.cat/ojs/index.php/Materialidades/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.28 bot - "2014-08-04 20:54:17" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.20 bot - "2014-08-04 21:15:12" http://edicions.uib.es/ojs/index.php/enginy/issue/view/11 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.65.156 bot - "2014-08-04 21:15:41" http://edicions.uib.es/ojs/index.php/Materialidades/issue/view/40 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.243 bot - "2014-08-04 21:19:31" http://enginy.uib.es/index.php/enginy/article/download/150/126 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.243 bot - "2014-08-04 21:34:37" http://enginy.uib.es/index.php/enginy/article/download/55/37 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
157.55.39.253 bot - "2014-08-04 21:39:38" http://enginy.uib.es/index.php/enginy/article/download/82/61 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
93.186.202.253 - - "2014-08-04 21:44:24" http://enginy.uib.es/index.php/enginy/article/view/49 200 "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:15.0) Gecko/20100101 Firefox/15.0.1"
144.76.155.8 - - "2014-08-04 21:44:25" http://edicions.uib.es/ojs/index.php/enginy/article/view/49 200 "Mozilla/5.0 (Windows NT 5.1; rv:11.0) Gecko Firefox/11.0"
66.249.64.243 bot - "2014-08-04 21:49:21" http://enginy.uib.es/index.php/enginy/article/download/10/72 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
66.249.64.243 bot - "2014-08-04 22:05:26" http://enginy.uib.es/index.php/enginy/article/download/79/58 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.156 bot - "2014-08-04 22:07:51" http://edicions.uib.es/ojs/index.php/enginy/article/download/48/30 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.28 bot - "2014-08-04 22:31:44" http://edicions.uib.es/ojs/index.php/enginy/article/download/54/36 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
89.129.25.246 - - "2014-08-04 22:36:04" http://enginy.uib.es/index.php/enginy/article/download/16/1 200 "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
157.55.39.95 bot - "2014-08-04 22:39:59" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
66.249.64.243 bot - "2014-08-04 22:40:14" http://enginy.uib.es/index.php/enginy/article/download/74/53 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.64.243 bot - "2014-08-04 22:57:11" http://enginy.uib.es/index.php/enginy/article/download/28/12 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
186.83.153.6 - - "2014-08-04 22:59:46" http://enginy.uib.es/index.php/enginy/article/download/80/59 200 "Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0"
66.249.64.233 bot - "2014-08-04 23:00:54" http://enginy.uib.es/index.php/enginy/article/view/13 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
144.76.185.173 - - "2014-08-04 23:01:08" http://enginy.uib.es/index.php/enginy/article/view/2 200 "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20130401 Firefox/21.0"
66.249.64.238 bot - "2014-08-04 23:02:47" http://enginy.uib.es/index.php/enginy/article/download/25/9 200 "Googlebot/2.1 (+http://www.google.com/bot.html)"
186.42.242.198 - - "2014-08-04 23:07:16" http://enginy.uib.es/index.php/enginy/article/download/59/41 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
