187.240.7.244 - - "2014-08-24 00:55:58" http://enginy.uib.es/index.php/enginy/article/download/47/29 200 "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
66.249.64.208 bot - "2014-08-24 01:43:00" http://enginy.uib.es/index.php/enginy/article/download/55/37 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
186.180.145.66 - - "2014-08-24 01:44:20" http://enginy.uib.es/index.php/enginy/article/download/24/8 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"
5.9.97.244 bot - "2014-08-24 01:54:43" http://enginy.uib.es/index.php/Materialidades/article/view/131 200 "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
66.249.64.218 bot - "2014-08-24 02:03:55" http://enginy.uib.es/index.php/enginy/article/view/55 200 "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
181.44.244.185 - - "2014-08-24 02:29:26" http://edicions.uib.cat/ojs/index.php/Materialidades/article/download/131/104 200 "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"
66.249.65.108 bot - "2014-08-24 03:07:11" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.65.100 bot - "2014-08-24 03:07:12" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
157.55.39.45 bot - "2014-08-24 03:35:23" http://edicions.uib.es/ojs/index.php/insularisgeographia/index 200 "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
61.141.146.96 - - "2014-08-24 03:41:51" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
61.141.146.96 - - "2014-08-24 03:41:53" http://enginy.uib.es/index.php/enginy/index 200 "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)"
